날짜,스트레스,집값
2023-04-10,18.29596,25.29147
2023-04-11,19.19282,25.29147
2023-04-12,17.57847,27.17488
2023-04-13,20.0,24.75336
2023-04-14,16.68161,21.34529
2023-04-15,13.00448,19.37219
2023-04-16,14.97757,21.70403
2023-04-17,18.0269,24.03587
2023-04-18,18.83408,24.93273
2023-04-19,18.29596,21.34529
2023-04-20,19.28251,25.1121
2023-04-21,16.68161,25.38116
2023-04-22,12.91479,20.08968
2023-04-23,13.00448,18.92376
2023-04-24,16.86098,24.21524
2023-04-25,16.14349,20.89686
2023-04-26,15.06726,22.51121
2023-04-27,16.14349,22.78026
2023-04-28,14.08071,21.52466
2023-04-29,11.47982,18.38565
2023-04-30,10.85201,19.37219
2023-05-01,14.26008,21.43497
2023-05-02,15.87443,23.76681
2023-05-03,17.48878,21.8834
2023-05-04,15.96412,22.51121
2023-05-05,12.46636,20.89686
2023-05-06,11.74887,17.75784
2023-05-07,13.09417,23.76681
2023-05-08,17.13004,25.20179
2023-05-09,16.68161,21.61434
2023-05-10,17.13004,24.57399
2023-05-11,17.66816,20.71748
2023-05-12,16.7713,24.03587
2023-05-13,13.72197,21.79372
2023-05-14,13.00448,20.53811
2023-05-15,17.48878,26.99551
2023-05-16,17.57847,26.99551
2023-05-17,16.86098,21.34529
2023-05-18,16.95067,26.09865
2023-05-19,14.1704,20.98654
2023-05-20,12.37668,18.47533
2023-05-21,14.43946,19.37219
2023-05-22,19.55156,22.69058
2023-05-23,20.26905,23.49775
2023-05-24,17.57847,26.54708
2023-05-25,16.32286,23.76681
2023-05-26,15.24663,22.86995
2023-05-27,13.18385,15.69506
2023-05-28,13.18385,17.57847
2023-05-29,15.15695,24.66367
2023-05-30,16.05381,26.36771
2023-05-31,18.47533,26.90582
2023-06-01,16.23318,23.58744
2023-06-02,15.33632,22.06278
2023-06-03,13.27354,18.56502
2023-06-04,14.08071,20.08968
2023-06-05,15.78475,21.79372
2023-06-06,13.5426,23.94618
2023-06-07,16.59192,27.0852
2023-06-08,15.51569,28.43049
2023-06-09,15.87443,27.0852
2023-06-10,14.70852,18.92376
2023-06-11,13.18385,21.97309
2023-06-12,17.21973,27.80269
2023-06-13,17.04035,25.29147
2023-06-14,16.95067,24.93273
2023-06-15,14.97757,24.39461
2023-06-16,18.92376,21.34529
2023-06-17,12.37668,18.56502
2023-06-18,18.74439,17.48878
2023-06-19,18.0269,26.81614
2023-06-20,17.48878,25.20179
2023-06-21,16.32286,23.13901
2023-06-22,15.426,23.94618
2023-06-23,14.26008,18.92376
2023-06-24,11.30044,14.1704
2023-06-25,12.73542,16.68161
2023-06-26,13.99103,21.70403
2023-06-27,13.27354,22.51121
2023-06-28,17.57847,21.43497
2023-06-29,17.04035,23.94618
2023-06-30,16.50224,19.37219
2023-07-01,11.03139,19.73094
2023-07-02,10.22421,21.34529
2023-07-03,14.43946,22.51121
2023-07-04,14.26008,22.51121
2023-07-05,14.34977,24.21524
2023-07-06,15.15695,19.64125
2023-07-07,16.05381,18.92376
2023-07-08,12.37668,14.70852
2023-07-09,14.26008,17.48878
2023-07-10,14.08071,22.78026
2023-07-11,15.51569,21.07623
2023-07-12,17.66816,17.3991
2023-07-13,16.50224,19.64125
2023-07-14,14.97757,17.13004
2023-07-15,12.91479,17.75784
2023-07-16,10.76233,18.47533
2023-07-17,14.61883,26.72645
2023-07-18,16.86098,19.37219
2023-07-19,15.15695,20.80717
2023-07-20,16.95067,18.92376
2023-07-21,13.5426,19.82062
2023-07-22,10.76233,16.14349
2023-07-23,10.3139,17.57847
2023-07-24,14.43946,20.08968
2023-07-25,14.52914,21.97309
2023-07-26,14.34977,22.95964
2023-07-27,16.05381,22.60089
2023-07-28,12.55605,21.8834
2023-07-29,9.86547,15.24663
2023-07-30,7.98206,17.75784
2023-07-31,12.1973,21.52466
2023-08-01,13.36322,19.82062
2023-08-02,19.82062,17.04035
2023-08-03,16.7713,19.37219
2023-08-04,14.88789,20.08968
2023-08-05,10.58295,16.23318
2023-08-06,12.37668,17.21973
2023-08-07,12.28699,21.61434
2023-08-08,13.63228,23.49775
2023-08-09,13.09417,24.93273
2023-08-10,15.51569,22.15246
2023-08-11,10.49327,21.07623
2023-08-12,13.72197,17.04035
2023-08-13,11.39013,17.75784
2023-08-14,14.61883,25.47085
2023-08-15,11.83856,22.60089
2023-08-16,15.426,25.82959
2023-08-17,15.87443,25.73991
2023-08-18,13.72197,21.61434
2023-08-19,9.05829,19.55156
2023-08-20,13.09417,19.82062
2023-08-21,13.63228,23.67713
2023-08-22,15.87443,25.56053
2023-08-23,16.41255,22.06278
2023-08-24,15.24663,21.97309
2023-08-25,17.48878,24.21524
2023-08-26,12.28699,18.20627
2023-08-27,11.03139,19.01345
2023-08-28,19.19282,26.54708
2023-08-29,13.00448,22.69058
2023-08-30,16.32286,22.95964
2023-08-31,18.6547,25.1121
2023-09-01,13.27354,24.21524
2023-09-02,11.30044,20.53811
2023-09-03,12.10762,22.78026
2023-09-04,16.50224,25.29147
2023-09-05,17.04035,24.93273
2023-09-06,19.10313,22.06278
2023-09-07,16.68161,20.80717
2023-09-08,15.06726,21.79372
2023-09-09,13.36322,17.21973
2023-09-10,12.10762,19.19282
2023-09-11,16.95067,25.38116
2023-09-12,18.0269,23.04932
2023-09-13,15.24663,22.06278
2023-09-14,16.7713,25.1121
2023-09-15,14.34977,25.91928
2023-09-16,10.9417,23.31838
2023-09-17,13.09417,21.70403
2023-09-18,19.55156,25.29147
2023-09-19,18.11659,24.03587
2023-09-20,14.70852,22.78026
2023-09-21,18.29596,21.70403
2023-09-22,13.63228,20.80717
2023-09-23,11.21076,16.41255
2023-09-24,11.47982,19.55156
2023-09-25,12.28699,19.73094
2023-09-26,15.24663,24.75336
2023-09-27,14.43946,15.87443
2023-09-28,7.89237,12.37668
2023-09-29,8.52017,13.99103
2023-09-30,8.07174,15.87443
2023-10-01,7.44394,16.41255
2023-10-02,8.69955,19.82062
2023-10-03,12.01793,18.29596
2023-10-04,12.46636,30.3139
2023-10-05,13.81165,24.57399
2023-10-06,12.28699,24.4843
2023-10-07,12.55605,18.0269
2023-10-08,11.83856,18.6547
2023-10-09,15.87443,23.40807
2023-10-10,14.52914,30.58295
2023-10-11,13.45291,24.03587
2023-10-12,13.81165,25.56053
2023-10-13,15.87443,20.71748
2023-10-14,11.92825,21.07623
2023-10-15,12.46636,18.29596
2023-10-16,15.426,22.95964
2023-10-17,15.51569,24.93273
2023-10-18,13.90134,20.0
2023-10-19,15.51569,24.75336
2023-10-20,13.36322,23.58744
2023-10-21,8.43049,20.80717
2023-10-22,10.58295,24.75336
2023-10-23,12.01793,27.80269
2023-10-24,12.55605,20.98654
2023-10-25,13.36322,23.58744
2023-10-26,15.51569,23.94618
2023-10-27,16.23318,21.07623
2023-10-28,12.64573,20.26905
2023-10-29,11.92825,19.64125
2023-10-30,16.59192,25.1121
2023-10-31,15.51569,20.98654
2023-11-01,15.51569,23.04932
2023-11-02,14.52914,23.8565
2023-11-03,14.34977,24.39461
2023-11-04,9.77578,16.86098
2023-11-05,11.39013,20.26905
2023-11-06,13.99103,25.65022
2023-11-07,14.70852,22.60089
2023-11-08,12.1973,23.8565
2023-11-09,14.70852,25.47085
2023-11-10,13.36322,23.67713
2023-11-11,10.76233,15.51569
2023-11-12,9.95515,26.09865
2023-11-13,12.10762,30.22421
2023-11-14,13.72197,32.28699
2023-11-15,17.48878,29.50672
2023-11-16,13.99103,25.82959
2023-11-17,13.27354,23.58744
2023-11-18,8.16143,19.19282
2023-11-19,11.30044,18.92376
2023-11-20,17.3991,26.09865
2023-11-21,16.86098,23.22869
2023-11-22,15.78475,24.30493
2023-11-23,14.61883,19.37219
2023-11-24,11.74887,20.89686
2023-11-25,8.9686,16.59192
2023-11-26,11.03139,20.89686
2023-11-27,14.7982,27.62331
2023-11-28,15.24663,24.03587
2023-11-29,18.56502,20.17937
2023-11-30,14.43946,21.61434
2023-12-01,10.58295,19.82062
2023-12-02,10.9417,18.74439
2023-12-03,11.12107,20.17937
2023-12-04,15.78475,32.37668
2023-12-05,17.13004,28.78923
2023-12-06,14.34977,27.17488
2023-12-07,13.5426,22.60089
2023-12-08,12.37668,24.66367
2023-12-09,10.22421,20.6278
2023-12-10,10.85201,18.38565
2023-12-11,12.10762,22.69058
2023-12-12,14.61883,23.04932
2023-12-13,14.61883,18.6547
2023-12-14,14.7982,23.22869
2023-12-15,13.18385,22.06278
2023-12-16,7.62331,19.19282
2023-12-17,10.3139,16.59192
2023-12-18,11.83856,22.24215
2023-12-19,11.65919,18.0269
2023-12-20,13.63228,18.29596
2023-12-21,11.47982,16.14349
2023-12-22,10.22421,16.59192
2023-12-23,9.14798,15.60538
2023-12-24,5.91928,11.39013
2023-12-25,7.44394,17.30941
2023-12-26,9.77578,19.91031
2023-12-27,14.70852,17.66816
2023-12-28,15.78475,19.73094
2023-12-29,12.37668,18.11659
2023-12-30,7.89237,14.70852
2023-12-31,6.27802,12.1973
2024-01-01,7.26457,17.48878
2024-01-02,11.12107,18.92376
2024-01-03,16.14349,18.56502
2024-01-04,12.37668,18.6547
2024-01-05,14.34977,18.6547
2024-01-06,10.40358,17.84753
2024-01-07,11.83856,16.68161
2024-01-08,11.5695,20.08968
2024-01-09,14.97757,20.08968
2024-01-10,12.91479,19.64125
2024-01-11,12.91479,17.66816
2024-01-12,13.36322,22.06278
2024-01-13,8.43049,17.84753
2024-01-14,9.50672,18.47533
2024-01-15,12.28699,25.02242
2024-01-16,15.06726,21.70403
2024-01-17,14.1704,20.26905
2024-01-18,13.99103,18.47533
2024-01-19,12.37668,20.0
2024-01-20,11.21076,18.92376
2024-01-21,11.92825,17.57847
2024-01-22,13.99103,20.89686
2024-01-23,14.34977,19.19282
2024-01-24,14.26008,22.95964
2024-01-25,12.82511,21.61434
2024-01-26,12.64573,20.6278
2024-01-27,11.12107,15.15695
2024-01-28,10.13452,19.10313
2024-01-29,12.91479,23.49775
2024-01-30,16.95067,19.10313
2024-01-31,13.5426,17.66816
2024-02-01,15.06726,18.0269
2024-02-02,13.81165,17.66816
2024-02-03,9.77578,12.91479
2024-02-04,11.92825,15.24663
2024-02-05,16.14349,19.73094
2024-02-06,15.33632,17.04035
2024-02-07,17.30941,16.23318
2024-02-08,13.09417,12.28699
2024-02-09,10.76233,14.52914
2024-02-10,7.62331,11.39013
2024-02-11,10.40358,14.43946
2024-02-12,12.10762,19.19282
2024-02-13,14.70852,20.89686
2024-02-14,15.15695,17.93721
2024-02-15,13.36322,16.32286
2024-02-16,11.21076,15.33632
2024-02-17,10.04484,15.33632
2024-02-18,10.85201,16.23318
2024-02-19,12.46636,16.68161
2024-02-20,15.426,17.93721
2024-02-21,13.99103,16.59192
2024-02-22,13.63228,17.13004
2024-02-23,13.09417,16.32286
2024-02-24,11.65919,14.88789
2024-02-25,12.37668,16.68161
2024-02-26,17.84753,20.89686
2024-02-27,16.95067,16.32286
2024-02-28,14.43946,17.66816
2024-02-29,15.69506,18.38565
2024-03-01,9.95515,16.7713
2024-03-02,12.91479,12.37668
2024-03-03,9.32735,19.55156
2024-03-04,16.68161,20.80717
2024-03-05,18.0269,14.70852
2024-03-06,17.21973,16.86098
2024-03-07,16.05381,13.99103
2024-03-08,16.7713,12.73542
2024-03-09,11.74887,11.65919
2024-03-10,13.81165,14.61883
2024-03-11,16.05381,14.34977
2024-03-12,15.78475,14.1704
2024-03-13,16.95067,15.24663
2024-03-14,19.82062,17.30941
2024-03-15,12.1973,14.61883
2024-03-16,12.37668,13.00448
2024-03-17,11.47982,11.74887
2024-03-18,15.60538,16.86098
2024-03-19,16.23318,16.41255
2024-03-20,14.7982,15.87443
2024-03-21,18.6547,15.426
2024-03-22,15.24663,12.46636
2024-03-23,10.67264,13.36322
2024-03-24,12.82511,12.55605
2024-03-25,16.50224,17.57847
2024-03-26,18.47533,16.05381
2024-03-27,17.21973,14.1704
2024-03-28,14.88789,15.51569
2024-03-29,17.30941,13.81165
2024-03-30,13.45291,14.70852
2024-03-31,12.82511,14.88789
2024-04-01,14.43946,18.47533
2024-04-02,15.15695,19.46188
2024-04-03,13.45291,15.06726
2024-04-04,15.33632,17.21973
2024-04-05,11.39013,13.5426
2024-04-06,9.59641,11.92825
2024-04-07,10.85201,13.18385
2024-04-08,14.26008,20.44843
2024-04-09,15.426,15.87443
2024-04-10,11.74887,22.86995
2024-04-11,14.08071,49.86547
2024-04-12,13.63228,31.03139
2024-04-13,10.3139,23.67713
2024-04-14,13.09417,24.12556
2024-04-15,21.2556,27.17488
2024-04-16,15.15695,24.75336
2024-04-17,18.0269,25.02242
2024-04-18,14.7982,19.55156
2024-04-19,14.1704,21.97309
2024-04-20,11.39013,14.88789
2024-04-21,12.73542,19.28251
2024-04-22,15.24663,21.8834
2024-04-23,14.70852,21.61434
2024-04-24,18.29596,21.8834
2024-04-25,13.81165,19.55156
2024-04-26,13.72197,17.84753
2024-04-27,10.85201,16.32286
2024-04-28,11.83856,16.68161
2024-04-29,15.24663,18.6547
2024-04-30,15.51569,18.0269
2024-05-01,11.12107,18.38565
2024-05-02,14.7982,17.48878
2024-05-03,13.18385,13.63228
2024-05-04,11.03139,11.47982
2024-05-05,10.40358,9.95515
2024-05-06,13.99103,15.24663
2024-05-07,15.24663,16.41255
2024-05-08,15.24663,14.52914
2024-05-09,16.05381,15.96412
2024-05-10,13.00448,13.45291
2024-05-11,9.95515,10.67264
2024-05-12,12.1973,13.99103
2024-05-13,16.59192,19.28251
2024-05-14,16.14349,16.05381
2024-05-15,13.18385,14.52914
2024-05-16,14.26008,16.05381
2024-05-17,14.61883,15.96412
2024-05-18,10.9417,12.10762
2024-05-19,9.86547,11.74887
2024-05-20,15.69506,17.04035
2024-05-21,13.63228,13.00448
2024-05-22,15.60538,17.48878
2024-05-23,15.78475,18.0269
2024-05-24,11.21076,17.30941
2024-05-25,10.04484,13.27354
2024-05-26,12.01793,17.13004
2024-05-27,13.27354,19.91031
2024-05-28,14.88789,21.2556
2024-05-29,17.48878,19.01345
2024-05-30,16.95067,18.47533
2024-05-31,16.32286,14.61883
2024-06-01,9.77578,14.61883
2024-06-02,11.39013,13.27354
2024-06-03,14.61883,20.53811
2024-06-04,12.55605,16.50224
2024-06-05,12.10762,17.75784
2024-06-06,11.65919,16.86098
2024-06-07,11.92825,15.51569
2024-06-08,10.3139,13.63228
2024-06-09,11.47982,16.86098
2024-06-10,14.7982,17.48878
2024-06-11,13.63228,16.7713
2024-06-12,15.87443,20.71748
2024-06-13,14.34977,19.28251
2024-06-14,15.51569,17.13004
2024-06-15,12.1973,14.1704
2024-06-16,9.77578,13.45291
2024-06-17,13.5426,24.93273
2024-06-18,13.81165,23.22869
2024-06-19,16.32286,20.89686
2024-06-20,17.30941,25.91928
2024-06-21,13.63228,20.71748
2024-06-22,10.3139,13.18385
2024-06-23,10.9417,17.30941
2024-06-24,15.69506,22.24215
2024-06-25,14.52914,24.66367
2024-06-26,19.19282,20.6278
2024-06-27,16.23318,22.42152
2024-06-28,14.7982,19.10313
2024-06-29,9.77578,17.21973
2024-06-30,10.76233,17.57847
2024-07-01,12.10762,25.20179
2024-07-02,14.26008,20.89686
2024-07-03,15.33632,21.43497
2024-07-04,13.5426,21.52466
2024-07-05,11.39013,19.46188
2024-07-06,9.86547,18.92376
2024-07-07,9.68609,18.92376
2024-07-08,13.5426,19.46188
2024-07-09,15.69506,21.43497
2024-07-10,14.1704,23.40807
2024-07-11,16.59192,24.30493
2024-07-12,14.1704,20.0
2024-07-13,12.91479,16.86098
2024-07-14,10.3139,16.86098
2024-07-15,14.52914,24.93273
2024-07-16,15.69506,27.89237
2024-07-17,15.06726,24.03587
2024-07-18,15.96412,25.82959
2024-07-19,14.52914,20.0
2024-07-20,10.40358,20.89686
2024-07-21,11.39013,21.43497
2024-07-22,13.99103,20.98654
2024-07-23,12.91479,20.89686
2024-07-24,13.45291,23.13901
2024-07-25,12.73542,22.69058
2024-07-26,12.82511,20.26905
2024-07-27,10.67264,14.88789
2024-07-28,10.40358,14.61883
2024-07-29,11.65919,22.06278
2024-07-30,11.12107,22.15246
2024-07-31,8.87892,17.3991
2024-08-01,13.27354,21.2556
2024-08-02,11.03139,16.59192
2024-08-03,9.23766,15.51569
2024-08-04,10.13452,15.51569
2024-08-05,12.82511,30.13452
2024-08-06,13.45291,23.31838
2024-08-07,12.91479,20.89686
2024-08-08,13.00448,20.80717
2024-08-09,14.26008,18.0269
2024-08-10,9.59641,13.63228
2024-08-11,9.50672,14.7982
2024-08-12,13.00448,19.64125
2024-08-13,14.1704,21.34529
2024-08-14,13.81165,16.59192
2024-08-15,13.00448,18.0269
2024-08-16,12.82511,21.52466
2024-08-17,10.9417,14.7982
2024-08-18,9.68609,17.66816
2024-08-19,13.63228,23.58744
2024-08-20,15.96412,25.82959
2024-08-21,14.97757,26.81614
2024-08-22,17.57847,20.80717
2024-08-23,16.23318,19.46188
2024-08-24,11.39013,15.33632
2024-08-25,10.85201,16.59192
2024-08-26,14.61883,22.86995
2024-08-27,14.52914,23.76681
2024-08-28,16.7713,21.2556
2024-08-29,14.52914,21.8834
2024-08-30,14.52914,19.73094
2024-08-31,11.5695,17.48878
2024-09-01,10.22421,15.60538
2024-09-02,18.56502,23.40807
2024-09-03,17.21973,23.04932
2024-09-04,18.6547,27.44394
2024-09-05,16.95067,20.98654
2024-09-06,14.61883,21.34529
2024-09-07,11.21076,16.50224
2024-09-08,13.72197,17.66816
2024-09-09,15.24663,23.76681
2024-09-10,15.96412,20.08968
2024-09-11,14.52914,19.01345
2024-09-12,15.15695,17.66816
2024-09-13,14.1704,17.48878
2024-09-14,10.40358,10.76233
2024-09-15,10.04484,12.37668
2024-09-16,7.80269,13.36322
2024-09-17,9.77578,12.1973
2024-09-18,12.28699,15.69506
2024-09-19,13.72197,24.75336
2024-09-20,14.70852,22.69058
2024-09-21,10.85201,18.74439
2024-09-22,13.18385,16.68161
2024-09-23,14.26008,23.31838
2024-09-24,17.75784,22.51121
2024-09-25,16.14349,26.54708
2024-09-26,14.97757,21.34529
2024-09-27,15.33632,15.78475
2024-09-28,12.1973,13.27354
2024-09-29,12.01793,14.52914
2024-09-30,12.28699,16.05381
2024-10-01,11.03139,14.97757
2024-10-02,12.01793,15.69506
2024-10-03,12.46636,12.55605
2024-10-04,10.76233,15.33632
2024-10-05,8.69955,12.1973
2024-10-06,10.13452,13.00448
2024-10-07,13.18385,18.38565
2024-10-08,14.97757,20.17937
2024-10-09,12.10762,19.46188
2024-10-10,15.96412,19.91031
2024-10-11,15.60538,19.19282
2024-10-12,9.41704,13.36322
2024-10-13,10.40358,14.52914
2024-10-14,14.88789,17.75784
2024-10-15,13.45291,19.01345
2024-10-16,14.70852,18.74439
2024-10-17,13.5426,14.34977
2024-10-18,10.3139,16.23318
2024-10-19,10.85201,13.00448
2024-10-20,7.89237,12.10762
2024-10-21,13.27354,16.23318
2024-10-22,13.00448,17.84753
2024-10-23,15.60538,16.05381
2024-10-24,13.18385,15.87443
2024-10-25,11.65919,13.90134
2024-10-26,9.41704,12.64573
2024-10-27,10.85201,14.97757
2024-10-28,16.23318,15.96412
2024-10-29,15.15695,14.34977
2024-10-30,16.59192,14.43946
2024-10-31,12.55605,14.88789
2024-11-01,12.28699,12.55605
2024-11-02,9.95515,9.86547
2024-11-03,8.3408,13.18385
2024-11-04,13.5426,14.7982
2024-11-05,12.46636,14.1704
2024-11-06,12.73542,15.87443
2024-11-07,14.26008,16.23318
2024-11-08,11.12107,14.61883
2024-11-09,9.32735,12.37668
2024-11-10,9.77578,11.5695
2024-11-11,13.81165,14.7982
2024-11-12,14.08071,14.97757
2024-11-13,13.72197,16.59192
2024-11-14,12.37668,15.69506
2024-11-15,14.1704,15.51569
2024-11-16,9.95515,11.5695
2024-11-17,9.59641,15.33632
2024-11-18,10.40358,16.14349
2024-11-19,12.73542,16.14349
2024-11-20,11.47982,13.81165
2024-11-21,13.5426,17.21973
2024-11-22,12.82511,16.50224
2024-11-23,7.44394,13.72197
2024-11-24,10.22421,13.45291
2024-11-25,10.58295,15.96412
2024-11-26,12.55605,18.11659
2024-11-27,10.85201,10.58295
2024-11-28,12.91479,15.60538
2024-11-29,10.3139,15.24663
2024-11-30,8.52017,11.30044
2024-12-01,9.68609,13.99103
2024-12-02,13.27354,18.20627
2024-12-03,13.72197,20.35874
2024-12-04,12.28699,31.12107
2024-12-05,12.73542,16.7713
2024-12-06,10.85201,15.69506
2024-12-07,10.13452,12.73542
2024-12-08,8.60986,20.17937
2024-12-09,16.32286,23.04932
2024-12-10,10.49327,16.86098
2024-12-11,12.28699,16.95067
2024-12-12,13.00448,14.52914
2024-12-13,11.5695,16.7713
2024-12-14,8.43049,20.26905
2024-12-15,8.52017,22.69058
2024-12-16,13.45291,23.49775
2024-12-17,13.5426,16.05381
2024-12-18,11.5695,15.51569
2024-12-19,11.74887,14.70852
2024-12-20,11.83856,15.06726
2024-12-21,9.50672,12.28699
2024-12-22,8.43049,15.60538
2024-12-23,11.74887,19.19282
2024-12-24,8.16143,14.43946
2024-12-25,6.81614,11.39013
2024-12-26,7.0852,14.1704
2024-12-27,9.14798,16.68161
2024-12-28,8.60986,13.5426
2024-12-29,7.0852,13.18385
2024-12-30,8.87892,14.52914
2024-12-31,6.72645,11.30044
2025-01-01,7.713,13.00448
2025-01-02,9.68609,12.10762
2025-01-03,10.58295,12.28699
2025-01-04,9.77578,11.21076
2025-01-05,9.14798,11.83856
2025-01-06,9.77578,14.08071
2025-01-07,10.22421,13.00448
2025-01-08,12.55605,12.64573
2025-01-09,10.22421,12.1973
2025-01-10,10.58295,13.81165
2025-01-11,7.89237,14.26008
2025-01-12,7.44394,12.91479
2025-01-13,9.86547,16.68161
2025-01-14,13.63228,13.27354
2025-01-15,11.74887,15.06726
2025-01-16,11.74887,11.92825
2025-01-17,11.47982,13.5426
2025-01-18,10.40358,10.58295
2025-01-19,7.62331,13.90134
2025-01-20,12.55605,14.97757
2025-01-21,11.74887,13.09417
2025-01-22,12.64573,14.7982
2025-01-23,12.91479,13.5426
2025-01-24,9.41704,12.37668
2025-01-25,8.78923,10.85201
2025-01-26,9.86547,11.47982
2025-01-27,8.43049,11.47982
2025-01-28,7.62331,10.40358
2025-01-29,6.00896,8.87892
2025-01-30,7.713,11.65919
2025-01-31,7.53363,10.85201
2025-02-01,8.78923,11.83856
2025-02-02,11.39013,14.34977
2025-02-03,10.22421,14.88789
2025-02-04,12.64573,14.61883
2025-02-05,11.12107,12.91479
2025-02-06,11.74887,13.36322
2025-02-07,11.39013,10.9417
2025-02-08,8.25112,13.09417
2025-02-09,8.16143,12.46636
2025-02-10,12.55605,16.14349
2025-02-11,9.68609,12.1973
2025-02-12,12.46636,16.68161
2025-02-13,13.18385,14.97757
2025-02-14,11.92825,13.90134
2025-02-15,10.67264,13.09417
2025-02-16,10.04484,13.63228
2025-02-17,11.21076,17.48878
2025-02-18,12.10762,16.05381
2025-02-19,11.83856,13.99103
2025-02-20,16.68161,16.05381
2025-02-21,13.5426,12.28699
2025-02-22,10.13452,12.91479
2025-02-23,8.78923,14.08071
2025-02-24,12.1973,14.61883
2025-02-25,12.73542,15.96412
2025-02-26,15.06726,16.32286
2025-02-27,15.06726,14.61883
2025-02-28,12.91479,15.51569
2025-03-01,9.32735,13.81165
2025-03-02,9.32735,13.90134
2025-03-03,12.37668,16.23318
2025-03-04,15.51569,16.14349
2025-03-05,14.70852,16.05381
2025-03-06,14.7982,16.14349
2025-03-07,14.70852,14.52914
2025-03-08,12.01793,13.63228
2025-03-09,11.83856,14.7982
2025-03-10,14.26008,16.86098
2025-03-11,13.18385,13.00448
2025-03-12,14.1704,12.1973
2025-03-13,13.5426,16.23318
2025-03-14,12.37668,13.09417
2025-03-15,7.80269,13.5426
2025-03-16,11.21076,12.82511
2025-03-17,13.63228,21.2556
2025-03-18,16.05381,20.80717
2025-03-19,13.90134,21.52466
2025-03-20,13.45291,17.04035
2025-03-21,12.64573,11.21076
2025-03-22,11.39013,10.9417
2025-03-23,8.52017,10.04484
2025-03-24,12.82511,11.92825
2025-03-25,12.73542,12.82511
2025-03-26,13.99103,13.63228
2025-03-27,13.63228,10.85201
2025-03-28,11.65919,9.50672
2025-03-29,8.78923,7.98206
2025-03-30,11.12107,10.04484
2025-03-31,11.21076,11.47982
2025-04-01,12.28699,8.69955
2025-04-02,10.22421,8.87892
2025-04-03,10.85201,11.39013
2025-04-04,10.13452,33.72197
2025-04-05,8.52017,17.48878
2025-04-06,9.23766,14.43946
2025-04-07,12.73542,19.19282
2025-04-08,13.09417,14.7982
2025-04-09,13.36322,14.7982
2025-04-10,13.72197,12.28699
2025-04-11,10.3139,10.85201
2025-04-12,11.65919,10.9417
2025-04-13,8.87892,13.45291
2025-04-14,10.3139,11.30044
2025-04-15,13.72197,13.99103
2025-04-16,12.46636,11.39013
2025-04-17,13.45291,11.83856
2025-04-18,12.64573,12.73542
2025-04-19,9.32735,10.76233
2025-04-20,9.77578,11.65919
2025-04-21,11.83856,12.28699
2025-04-22,15.60538,11.03139
2025-04-23,13.36322,12.28699
2025-04-24,12.10762,11.5695
2025-04-25,10.76233,12.28699
2025-04-26,12.01793,9.59641
2025-04-27,9.50672,9.23766
2025-04-28,10.04484,9.14798
2025-04-29,12.01793,11.92825
2025-04-30,11.74887,7.53363
2025-05-01,12.10762,8.16143
2025-05-02,9.77578,7.98206
2025-05-03,10.13452,8.69955
2025-05-04,7.89237,6.00896
2025-05-05,6.81614,10.67264
2025-05-06,9.32735,7.62331
2025-05-07,15.60538,10.9417
2025-05-08,13.27354,9.95515
2025-05-09,10.76233,8.25112
2025-05-10,9.95515,6.81614
2025-05-11,8.78923,7.35426
2025-05-12,13.90134,9.14798
2025-05-13,13.72197,9.41704
2025-05-14,14.88789,11.92825
2025-05-15,13.27354,9.05829
2025-05-16,10.67264,8.52017
2025-05-17,11.21076,8.25112
2025-05-18,9.50672,8.52017
2025-05-19,11.83856,9.32735
2025-05-20,17.04035,9.95515
2025-05-21,14.97757,12.64573
2025-05-22,14.43946,9.77578
2025-05-23,11.21076,8.3408
2025-05-24,9.05829,9.86547
2025-05-25,11.03139,9.05829
2025-05-26,13.45291,11.12107
2025-05-27,13.63228,10.40358
2025-05-28,14.08071,8.9686
2025-05-29,11.39013,12.10762
2025-05-30,12.28699,13.18385
2025-05-31,9.86547,7.713
2025-06-01,9.59641,8.69955
2025-06-02,13.00448,10.40358
2025-06-03,10.58295,21.70403
2025-06-04,11.47982,63.67713
2025-06-05,10.76233,28.07174
2025-06-06,8.69955,24.4843
2025-06-07,8.52017,21.2556
2025-06-08,9.23766,22.42152
2025-06-09,12.91479,25.56053
2025-06-10,12.73542,23.58744
2025-06-11,12.1973,23.40807
2025-06-12,12.01793,30.85201
2025-06-13,13.18385,35.15695
2025-06-14,9.14798,26.81614
2025-06-15,8.52017,30.40358
2025-06-16,12.82511,44.21524
2025-06-17,13.27354,36.05381
2025-06-18,14.52914,36.59192
2025-06-19,13.72197,33.63228
2025-06-20,11.21076,27.17488
2025-06-21,10.58295,20.6278
2025-06-22,9.86547,23.49775
2025-06-23,12.82511,26.45739
2025-06-24,14.43946,27.35426
2025-06-25,12.55605,31.21076
2025-06-26,10.9417,35.33632
2025-06-27,11.83856,66.09865
2025-06-28,8.78923,58.74439
2025-06-29,8.9686,44.03587
2025-06-30,9.14798,57.3991
2025-07-01,10.58295,44.75336
2025-07-02,11.30044,35.60538
2025-07-03,11.03139,33.27354
2025-07-04,13.00448,31.5695
2025-07-05,7.17488,24.4843
2025-07-06,8.52017,21.70403
2025-07-07,11.83856,27.98206
2025-07-08,9.68609,23.31838
2025-07-09,11.21076,22.15246
2025-07-10,10.9417,26.90582
